,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
ENSSSCG00000015583,26.80894,26.6616,26.55326,26.57327,26.423,26.39781,26.68864,26.69629,26.36742,26.64728,26.59735,26.8773,26.57366,26.16812,26.76216,26.57951,26.48492,27.1764,26.09663,26.49426,26.40995,26.88619,26.43867,26.60746,27.00678,27.21286,27.18545,26.54074,26.20046,26.00388,26.4042,26.26767,26.4769,26.74384,26.38323,26.59684
ENSSSCG00000015586,27.88991,28.31469,27.68875,27.68252,27.64885,27.61806,27.7733,27.65727,27.69193,27.68316,27.60659,28.00149,27.89485,27.78232,27.38942,28.00954,27.86692,27.70762,27.99475,27.88456,27.70078,27.76091,27.76304,27.83604,27.55043,27.80297,27.71665,27.8047,27.99229,28.18627,27.69227,27.66279,27.70877,27.76784,27.94942,27.88774
ENSSSCG00000015587,25.63831,26.10334,25.06118,25.75723,25.4746,25.92284,25.05859,25.50699,25.67289,25.52081,25.09176,25.72692,25.82682,26.09748,25.2853,26.08303,25.9169,25.48682,26.19065,25.89188,25.66464,25.49634,25.36788,25.54464,25.39028,24.87315,25.66161,25.97957,25.61785,26.18509,25.58663,25.48164,25.8129,25.37434,25.68827,25.85532
ENSSSCG00000015588,28.17699,27.73727,27.67525,27.65734,27.64539,27.83008,27.74918,27.78237,27.82959,27.49605,27.85636,27.90186,27.81906,27.83289,27.92289,28.02732,27.80761,27.88932,27.89773,27.64221,27.29983,27.85911,27.64119,27.92577,27.84899,27.61179,27.80348,27.8737,28.05081,27.83178,27.50675,27.8098,27.74028,27.6996,28.11258,27.99774
ENSSSCG00000015589,26.01633,26.66793,23.55694,24.56168,25.2561,24.70392,25.6727,25.49164,25.13928,25.25626,25.1934,24.82083,24.59199,26.59907,24.59059,25.43095,25.78779,25.98278,26.34584,24.54342,25.78494,24.36474,26.22909,26.44699,24.73592,23.79266,24.61601,25.97957,25.71315,25.79661,24.71614,24.45806,25.13614,24.83453,26.42265,26.70205
ENSSSCG00000015590,25.87245,26.75966,26.13699,25.64458,26.00391,26.11744,26.83905,26.16875,26.21302,25.90338,26.1983,26.27916,26.01248,25.37424,25.59801,26.04363,26.07618,26.24143,26.03713,26.5397,26.04262,28.04509,25.927,26.22931,26.18964,25.46925,25.51317,26.34335,25.80255,26.78105,25.34417,25.48164,26.51789,25.98956,26.03203,26.21662
ENSSSCG00000015592,25.58654,25.03155,25.63572,25.4234,26.0465,25.837,25.88682,26.32412,25.95095,25.34426,25.60106,25.34387,25.92263,25.87423,25.67015,25.97199,25.2059,25.94018,25.48964,25.30983,25.8229,25.872,25.84351,25.85596,25.49776,25.75066,25.91929,25.4611,25.73927,24.82724,25.18482,25.16943,25.50572,25.30603,25.80026,26.09633
ENSSSCG00000015593,26.76304,26.25395,26.43809,26.21728,26.74088,26.72498,26.49916,26.86659,26.53015,26.01484,26.39033,26.36481,26.26184,26.65635,26.09396,26.52334,26.30788,26.25017,26.34584,26.66119,26.82602,26.38486,26.14192,26.15209,26.1431,26.36574,26.16524,26.51843,26.34351,26.09733,25.84834,26.064,26.17254,26.13446,26.43812,26.37615
ENSSSCG00000015595,25.21264,27.82482,25.39345,23.95326,26.11814,26.65772,25.13504,26.06887,24.69365,25.58,24.10225,27.47868,26.88447,26.30875,26.52595,27.63523,27.52782,24.84527,27.15144,28.23007,27.22145,27.09602,27.82342,26.13212,26.37827,26.77181,27.89632,25.92407,26.28266,27.09984,25.90057,26.07438,28.28247,27.09705,26.40701,28.29544
ENSSSCG00000015597,27.59476,27.45576,26.86408,26.82666,27.23093,27.09681,27.06593,26.79337,26.6124,26.86522,27.19094,26.78088,26.91392,26.76452,26.78184,26.62025,26.84496,26.78337,26.92944,26.85939,27.00733,27.12502,27.23144,27.15951,26.78828,26.80736,27.15389,27.12694,27.03376,26.82421,26.71978,26.96985,27.10689,27.37642,27.39715,27.15078
ENSSSCG00000015598,26.43747,26.10334,26.39756,25.98253,26.10812,26.29694,26.22086,25.91629,25.86815,25.86819,26.16865,26.15002,26.11745,25.58069,26.14549,26.05358,26.45431,26.55544,26.19973,26.9631,26.07444,26.16047,25.86786,26.35523,25.48289,25.70112,25.80783,25.58077,25.80255,26.22244,25.4177,25.8869,25.60035,25.75349,26.23167,25.99645
ENSSSCG00000015599,29.55196,29.79803,30.17376,29.63401,30.02836,30.36584,29.86559,29.80854,29.83855,29.87227,29.8063,30.29097,29.74358,29.87007,30.17089,29.91685,29.88676,29.51112,29.4621,29.22718,29.35756,29.94056,29.58584,30.2089,30.42498,30.15395,30.10256,29.41001,29.43172,29.18686,29.79285,30.08565,29.60369,29.49094,29.54514,29.55225
ENSSSCG00000015600,23.02121,23.85425,21.84912,24.62244,24.00931,24.07588,25.03882,24.4839,23.26481,25.25626,24.10225,24.43381,23.3889,24.44909,25.44189,24.55521,23.33754,23.81022,23.55474,26.39059,24.60051,23.31527,23.01139,23.32477,23.67179,24.80443,23.46254,23.81236,24.4141,24.37537,22.4791,24.57962,23.5927,24.12953,24.68179,23.08178
ENSSSCG00000015601,26.13819,25.93517,26.03499,25.702,25.81973,25.63565,26.05367,25.66584,25.75419,25.92637,26.22735,25.72692,25.10218,25.11291,25.65601,25.70791,25.61863,25.73124,25.7952,26.50193,25.00458,25.02856,25.63233,26.08096,25.25676,26.13338,25.86464,25.47661,25.88673,26.06685,25.39967,25.62974,25.52193,25.59076,26.14947,25.97562
ENSSSCG00000015602,24.28749,24.6263,24.20902,24.36237,24.60143,24.31689,25.13504,24.21153,24.94519,24.90916,24.56358,24.58423,23.51722,24.08188,24.75886,24.24375,24.56949,25.01904,24.7278,24.73792,23.01555,24.22886,24.86182,24.97844,24.19421,24.33765,24.81361,24.61622,24.34776,24.82724,23.57864,24.45806,24.34189,24.53962,24.65556,24.74269
ENSSSCG00000015603,25.3116,27.0679,26.46971,26.39321,26.82891,27.45476,25.90876,27.47027,27.2809,27.1208,26.13838,27.1379,27.12502,27.21891,27.61089,27.64514,27.53149,26.51973,27.11833,26.74117,26.36776,26.73763,27.23612,26.95306,27.04778,26.22386,26.40625,26.99311,26.52708,27.14431,27.04968,27.01904,26.7762,26.30165,26.41485,27.01953
ENSSSCG00000015607,24.22115,24.33968,24.13206,24.65188,24.9319,24.82033,24.6271,24.81511,24.6659,24.51323,24.53289,24.82083,24.56255,24.65986,23.96795,24.85739,24.28631,24.25453,24.39011,24.41924,24.73934,24.63048,24.44273,24.37661,24.6319,24.80443,25.067,23.907,24.73278,24.12225,24.3156,24.39321,24.63802,25.1971,24.68179,24.6138
ENSSSCG00000015611,27.11325,26.91669,26.55326,26.09399,26.37367,26.80062,26.7507,26.74241,26.70392,26.54701,26.73856,26.91186,26.44241,26.29979,26.48653,26.5517,26.75362,26.80727,26.56531,26.53222,26.44283,26.8227,26.6778,26.7387,26.40219,26.63341,26.6127,27.39529,26.70986,26.85426,26.44873,26.52391,26.3002,26.69793,26.56333,26.4076
ENSSSCG00000015613,27.0285,26.44291,26.58248,26.53428,26.47849,26.67018,26.98562,26.14932,26.76404,26.05712,26.2745,26.42984,26.17695,26.78393,26.42113,26.93748,26.3249,26.2675,26.32111,26.3142,25.99906,26.35253,26.6778,26.68489,26.86485,26.60675,26.84501,25.83059,26.19103,26.1173,26.32041,26.56129,26.4769,26.32772,26.736,26.82943
ENSSSCG00000015614,26.51566,26.54956,25.8431,25.93541,26.23324,26.16224,26.25552,26.52595,26.29682,26.24259,25.94209,26.49966,26.26184,25.81256,26.4542,26.07328,26.29929,26.1787,26.09663,26.17713,25.60778,26.1511,26.15187,25.97284,25.97258,25.87873,26.11929,27.20352,26.15269,26.51362,26.04679,25.8869,25.99811,25.95652,26.41485,26.17154
ENSSSCG00000015616,28.68597,29.02848,29.33509,27.50432,28.33875,30.11259,30.12424,28.56037,30.5599,27.67978,29.60798,28.17986,28.26527,28.38381,28.0005,27.98375,28.04698,28.9232,28.24316,28.11469,28.41514,28.28882,28.19702,28.86127,28.53519,28.05298,28.17987,28.41253,27.91421,27.49657,28.15422,28.55667,27.49549,27.92413,28.46574,28.23756
ENSSSCG00000015617,25.17808,25.64566,25.18064,25.56942,26.3139,26.28077,25.20764,25.52217,28.31144,24.21017,26.72505,26.84189,24.64913,24.20218,25.89154,24.58295,25.81214,25.70604,24.48223,24.28336,24.54101,24.60325,27.59453,25.99512,24.08026,23.41651,25.10522,24.30476,24.24215,24.12225,24.85497,25.8869,24.41315,24.50956,25.41875,24.71782
ENSSSCG00000015618,25.08788,25.39412,25.30856,25.67358,25.41082,25.597,26.09253,24.54466,25.13928,25.3097,25.23213,25.39362,25.10218,24.08188,25.84242,23.48342,24.85379,25.09866,23.09177,22.6984,24.65766,26.45506,25.26162,25.4986,24.15722,23.07137,23.40242,24.37266,23.77126,24.12225,25.5706,24.69173,24.83253,25.40731,24.36311,24.53054
ENSSSCG00000015621,24.04058,24.49009,24.38518,24.08861,23.55793,24.43845,23.74156,23.77764,23.86205,23.22878,23.66615,24.30105,23.93991,24.03945,23.48253,24.01845,23.19668,25.07916,24.32526,24.3529,23.75252,24.07883,24.03309,23.39348,23.95652,24.87315,25.067,23.907,23.91565,24.12225,23.21607,23.83291,24.4475,23.87044,23.90974,23.80307
ENSSSCG00000015622,31.01587,31.18544,30.50662,30.10367,30.36765,30.54909,30.18056,29.55991,30.159,29.64685,30.45546,30.28933,30.82508,30.58,29.75679,30.50147,30.64873,30.18013,30.21742,29.77045,30.41695,30.50762,30.68446,30.0636,29.31092,29.40833,30.40983,30.30774,30.12541,30.12317,30.49856,29.87099,30.05039,30.35677,30.8684,30.23235
ENSSSCG00000015631,28.53371,28.41214,29.15716,27.69672,28.04519,28.33168,28.35776,28.22899,28.658,28.59353,28.87101,28.62211,27.84375,27.98877,28.74973,28.17363,28.12195,28.1143,28.12668,27.59635,27.93261,29.0343,27.57248,28.72294,28.54596,28.16912,28.82868,28.23236,28.26367,28.22819,28.17822,28.41276,28.30372,28.95024,28.14358,28.37913
ENSSSCG00000015637,28.46191,28.40837,28.12835,28.37898,28.13181,28.1545,28.73005,28.36576,28.60237,28.84047,28.27797,27.81628,28.26983,28.04616,28.05542,28.13198,28.2589,28.09016,28.39308,28.47392,28.40891,28.38186,28.11293,28.55124,28.01326,28.29967,28.13439,28.48718,28.32315,28.32367,28.00714,28.9885,28.09204,28.12582,28.40209,28.14729
ENSSSCG00000015645,27.71714,27.75521,27.51777,27.18492,27.1551,27.38464,27.75525,27.72118,27.1618,27.35912,27.26285,27.62472,28.03543,27.51446,27.38084,27.74676,27.54971,27.83223,27.97903,27.59993,27.60233,27.32572,27.41615,27.07312,27.84899,27.42225,27.7502,27.37887,27.72464,27.95618,27.65094,27.23797,27.58307,27.6139,27.67364,27.75344
ENSSSCG00000015647,25.24639,25.79188,24.51209,25.09934,26.16722,25.44572,26.25552,25.34562,24.51856,25.18178,24.65194,24.72043,25.23876,25.69446,24.40007,25.98245,26.21048,25.91841,25.91022,25.70506,25.75906,26.16047,25.54443,24.41016,26.06536,25.96521,25.69958,24.96314,25.11828,25.92678,25.07547,25.00554,24.37796,24.90549,25.84737,25.47966
ENSSSCG00000015648,27.90847,27.62467,27.66504,27.61311,27.97526,27.61161,27.92096,27.63997,27.62146,27.73617,27.70969,27.6454,27.60107,27.31987,27.46032,27.88969,27.55333,27.7606,27.6751,27.64221,27.56921,27.90721,27.66917,27.62721,27.83734,27.85486,28.07785,27.86193,27.82559,27.43823,27.68856,27.85565,27.48726,27.78676,27.88314,27.76259
ENSSSCG00000015649,24.31955,23.61324,23.82488,24.13105,23.67114,24.21849,24.23395,23.67267,24.12915,23.92066,23.72165,23.94838,24.67688,23.70128,23.48253,23.89107,24.75676,24.6739,23.85959,24.0096,25.00458,24.36474,23.79989,23.8001,24.04018,24.01166,24.15161,24.26957,23.49296,24.16124,24.19531,23.78315,23.92075,24.41544,23.86465,24.21218
ENSSSCG00000015650,28.04418,27.95729,27.93234,27.97817,28.65316,28.23431,28.10565,28.33814,28.23797,28.412,28.4725,28.01745,28.20223,28.47221,28.46944,28.4127,28.88927,28.1143,28.55031,28.17833,28.87278,28.32676,28.46784,27.89647,28.50238,28.65552,28.53521,28.50431,27.995,28.72603,28.12159,28.05224,27.79133,27.92127,28.17162,28.03849
ENSSSCG00000015660,24.1868,24.7267,23.82488,24.21235,24.68468,24.90713,25.53839,25.29347,24.99063,24.62988,24.46946,25.10592,24.85745,24.86818,24.64889,24.78757,25.03022,25.17411,25.1952,24.65775,25.13103,25.4359,24.6535,24.0333,24.94572,24.27131,23.91392,25.29604,24.38131,25.38363,23.81471,24.55018,24.4475,24.68117,24.82989,25.0915
ENSSSCG00000015663,32.22796,32.56908,30.59888,30.85443,31.10167,30.68542,31.35639,32.53878,30.9711,31.18908,30.24432,31.51485,32.48417,31.16056,30.13374,32.37172,31.56669,31.37971,32.62004,30.09357,32.06003,31.4983,32.1459,30.89221,30.84117,31.58099,31.71056,32.11916,31.56487,31.70216,31.64221,30.96724,31.70711,32.20818,31.93867,32.14634
ENSSSCG00000015664,25.95642,27.38839,25.69043,24.21235,25.4746,26.62608,26.21206,28.37206,25.43061,26.1183,25.71483,27.72853,28.27665,26.38699,26.68764,27.07572,27.02241,26.28463,27.05973,25.74441,26.16591,27.58771,26.86484,25.81896,26.6881,26.50938,27.60105,26.67455,26.19103,27.78885,27.21864,25.65762,26.46856,27.17093,27.60333,26.66349
ENSSSCG00000015667,24.65725,25.08927,24.6837,24.86801,25.14289,25.08522,24.77778,24.65899,24.74759,24.7378,25.07054,25.27474,24.80812,24.91587,25.10962,25.02858,25.2776,24.86817,24.95913,24.93219,24.71262,24.75937,24.86182,25.12709,25.20332,24.75674,25.26568,25.04866,24.59658,23.81507,24.35357,25.11013,24.57727,24.62621,24.39517,24.86101
ENSSSCG00000015668,28.41631,28.22527,27.99072,27.80879,27.97526,28.39312,28.08653,28.25195,28.09964,28.31516,28.29408,28.09469,27.8529,27.89073,27.8595,28.18951,27.81365,27.85534,28.02058,27.84287,27.75743,27.93477,27.79513,28.32806,28.23362,27.70898,28.04627,28.1034,28.13189,28.01324,27.61622,28.13885,27.77789,27.74222,28.12219,28.04351
ENSSSCG00000015669,26.87515,25.94562,26.12711,25.87427,25.93757,26.18848,26.33869,26.40827,26.25087,26.56909,26.04358,25.85083,26.35065,26.44503,25.81722,26.51616,26.21961,26.35116,26.46351,25.74441,26.64711,26.50003,26.12182,26.31151,26.01455,25.93338,26.02276,26.93253,26.29151,26.30311,25.69412,25.85113,25.48932,26.09453,26.71709,26.18067
ENSSSCG00000015670,27.51046,26.65525,26.59687,26.56556,26.23324,26.28077,26.08292,26.98092,26.50688,26.94056,26.2745,26.51473,26.86048,26.07665,26.35262,26.70476,26.3748,27.0865,26.68644,25.52094,26.74265,26.7501,26.191,26.77779,26.81227,26.60675,26.79327,26.4572,26.71644,26.42026,26.59061,26.86016,26.46017,26.56542,26.47609,26.47596
ENSSSCG00000015671,22.76595,24.37104,22.58609,23.30793,23.30077,23.23536,22.81311,24.05327,22.50297,23.30093,22.08119,23.70737,23.74399,23.10264,23.20013,23.75135,23.74416,22.40305,24.25735,23.7764,23.80405,23.77165,23.52159,22.05468,24.65862,24.98086,24.41769,23.95209,23.29592,24.08217,23.44434,23.62269,24.06048,24.08945,23.86465,24.28172
ENSSSCG00000015673,25.01143,26.24551,23.91951,23.69495,25.4746,25.89125,25.88682,26.17836,24.4872,24.93206,24.95951,25.81476,26.14751,23.80625,25.19035,25.57607,25.2776,24.59373,25.78318,26.02566,25.02644,25.55434,25.2054,24.76163,27.06785,26.8015,26.97969,24.84858,24.44616,26.01457,25.55439,25.20765,25.96292,25.9227,25.58086,25.83233
ENSSSCG00000015683,27.48948,27.52711,27.45201,27.15438,27.41692,27.63406,27.75525,27.43459,26.84049,27.38839,27.34467,27.71555,27.46447,27.48313,27.52789,27.59151,27.33963,27.24362,27.43882,27.44535,27.64535,27.39878,27.23612,27.30484,27.46597,27.27766,27.49349,27.5128,27.38752,27.07453,27.38828,27.4199,27.41965,27.47304,27.39318,27.47781
ENSSSCG00000015688,26.13819,27.43365,25.98115,25.82342,25.27413,25.41643,26.11158,26.54093,24.74759,25.20077,24.81391,25.4574,26.61009,25.59541,25.53757,26.09271,26.19205,25.3633,26.45596,26.39884,26.38478,26.12263,26.07029,26.00613,25.07034,25.66282,25.51317,26.63362,25.875,25.56905,26.05833,25.75116,26.72811,26.22048,25.4947,26.1531
ENSSSCG00000015689,29.08846,29.00618,28.9145,29.01758,28.90104,28.94673,29.34223,29.11905,29.22911,29.37749,28.96167,29.04431,29.11047,28.82901,28.82909,29.24646,29.06293,29.15852,29.32266,29.15357,28.77448,29.05956,29.06173,29.25204,29.02036,29.28135,29.30982,29.20526,29.10516,29.10548,28.86897,29.36759,28.91386,29.01986,28.93654,29.11966
ENSSSCG00000015690,28.80115,28.86324,29.02239,29.26748,29.15814,29.438,28.94969,28.79883,28.76812,28.92566,28.39354,29.01943,28.74972,29.04951,29.10507,29.10053,29.27486,28.91497,29.34021,29.11906,28.74512,28.84102,28.88213,28.70784,29.337,29.38008,29.37188,28.91485,28.65175,28.70639,28.73873,29.19997,28.85109,29.00378,28.86107,29.08968
ENSSSCG00000015692,27.02365,26.98417,26.77196,26.8898,27.04912,27.02584,26.95431,27.08685,27.09575,27.16979,26.88551,26.94561,26.91973,27.36782,27.25042,27.27597,27.32279,28.04314,27.10873,27.01229,26.70925,26.76859,27.13442,26.9009,27.22806,26.83633,27.47171,26.77834,27.07536,27.03308,27.10081,26.99739,27.00101,26.70458,27.09439,27.30487
ENSSSCG00000015694,24.526,24.65206,24.65648,24.3263,23.82586,23.87519,24.1257,24.71293,24.45514,24.95461,23.92446,24.84488,24.75705,24.24015,24.29446,24.05853,24.59777,25.13688,24.82483,24.63001,23.75252,24.78383,24.59635,24.19603,24.15722,24.23696,24.56208,23.35598,24.20515,24.04095,24.77329,25.16943,25.04934,25.01652,24.62884,24.58657
ENSSSCG00000015695,28.49913,28.5245,28.65562,28.69407,28.6566,28.62208,28.54804,28.71871,28.67202,28.64295,28.61303,28.70819,28.57089,28.70043,28.75969,28.80608,28.72425,28.82566,28.54142,28.49714,28.45396,28.51014,28.47182,28.69768,28.49684,28.78301,28.74945,28.76656,28.78464,28.49752,28.25796,28.5511,28.15315,28.35651,28.63975,28.56145
ENSSSCG00000015697,25.55995,25.89258,24.99752,25.26093,25.36107,25.50258,25.69812,26.00544,25.61603,25.97129,25.57116,25.59135,25.89927,25.81256,25.30356,25.80534,25.97197,25.39519,25.64386,25.36136,25.90779,25.70279,25.10655,26.04936,25.7913,24.70741,25.12395,26.32632,25.26928,25.70721,25.2667,25.8869,25.71759,25.43955,25.82401,25.90024
ENSSSCG00000015701,24.41167,24.54613,23.9646,22.97672,23.15267,24.52334,24.54541,24.2846,24.69365,24.24716,23.82662,24.9147,24.7041,25.23075,24.59059,24.66312,24.56949,24.93477,24.98035,23.36977,25.04797,24.60325,24.37639,24.65371,24.49035,22.9912,23.13323,24.6979,24.24215,25.20855,24.19531,23.92754,24.72461,23.7726,24.54558,24.34806
ENSSSCG00000015709,28.25159,28.3525,28.19844,28.04628,28.29967,28.18305,28.05244,28.14319,27.92923,27.75556,27.66792,28.68341,27.98083,28.32761,28.28185,28.35353,28.22756,27.92525,28.19406,28.36031,28.02508,28.40372,28.07683,28.06919,28.48942,28.28293,28.52819,28.45622,28.04297,28.14309,27.89253,28.09365,28.36791,28.24463,28.21492,28.36718
ENSSSCG00000015710,29.1555,30.25631,29.16925,29.15245,29.16782,29.24529,29.35027,29.64735,29.18214,29.63119,28.83214,29.59446,29.7246,28.95849,29.06415,29.87888,29.81929,29.26912,30.11563,30.61748,29.60551,29.84575,29.89663,29.41585,29.84135,30.05944,30.06245,29.59283,29.44269,30.10141,29.10011,29.59907,30.13186,29.72148,29.66339,30.07782
ENSSSCG00000015712,28.14826,28.26129,27.68539,27.90669,28.27525,28.53787,28.64109,28.57319,28.40672,27.956,28.33913,28.04366,28.19505,28.07007,27.8595,28.27704,28.27212,28.1591,28.20762,28.39575,28.30989,28.30581,28.24196,27.97704,28.06661,28.05791,28.04135,29.03497,28.07664,28.83555,27.5318,28.04961,27.74374,27.73575,28.16698,27.94513
ENSSSCG00000015714,28.68597,28.81559,28.8957,28.47477,28.81435,29.21158,28.47086,28.69545,28.59687,28.43623,28.46439,28.99412,28.28343,28.7374,28.93099,28.94084,28.90067,28.60656,28.44169,28.81002,28.51322,28.55523,28.66657,28.56061,28.98517,28.77106,28.85135,28.41655,28.44715,28.44319,28.61133,28.41889,28.46542,28.48371,28.81293,28.94446
ENSSSCG00000015715,24.68212,24.79767,25.06118,25.1824,25.66432,25.37134,24.75373,24.35414,25.13928,24.7378,24.93624,24.74619,24.67688,24.74154,24.29446,24.61017,25.07115,24.38728,24.75268,25.98243,24.27494,24.68342,25.46684,24.88608,24.33338,23.88429,24.94586,24.7499,25.05731,24.87494,25.09801,25.16943,24.22793,24.81007,25.02692,25.0322
ENSSSCG00000015718,25.46281,25.60667,25.40984,25.59995,25.89158,25.80345,25.91961,25.18315,25.13928,25.69157,25.2129,25.50344,25.87552,25.39121,26.06214,25.75745,25.69918,25.58685,25.60341,25.36136,25.42237,25.49634,25.46684,25.64669,25.77918,26.47294,26.15617,24.985,25.30469,24.89821,25.48767,26.19344,25.99811,25.87635,25.2361,25.60704
ENSSSCG00000015720,28.53542,28.47303,27.98526,28.31829,28.35367,28.18522,28.02759,27.75692,28.11511,28.47379,27.87484,27.90758,28.24919,28.3121,27.96652,28.6261,28.0211,28.99388,28.25409,28.10464,28.44588,28.12622,28.43969,27.9658,28.21574,28.30175,28.41863,28.0782,28.10704,28.48797,28.37796,28.04698,28.08387,28.32233,28.441,28.25711
ENSSSCG00000015721,28.18788,27.97526,27.95206,28.01546,28.13428,28.18305,28.14778,28.00138,28.33145,28.02686,27.98383,27.81324,28.08805,28.0936,27.73383,27.85027,28.23433,28.18441,28.38116,27.8489,27.90927,28.16397,28.10783,27.93444,28.02871,28.25745,28.05118,28.33805,28.19929,27.76056,27.8198,27.89717,27.74028,27.8481,28.21268,28.19313
ENSSSCG00000015729,26.95386,26.94302,26.58969,26.88361,26.77294,26.71298,26.94372,27.10714,26.82175,26.85327,26.55978,26.65053,26.88447,26.43688,26.36136,26.91583,26.98542,26.87101,27.10873,26.86535,26.53721,26.71238,26.91828,26.72544,26.86485,26.97305,26.92197,27.08707,26.72953,26.91256,26.69041,26.84205,26.69989,26.49813,26.87889,26.96244
ENSSSCG00000015730,27.65882,27.99804,27.56612,27.81856,27.93332,27.65616,28.18871,27.66755,28.20702,27.87854,27.8059,27.45934,27.72916,27.58623,27.10702,27.63523,27.85525,27.68845,28.01546,28.15418,27.70756,27.86772,27.98241,27.7858,27.50698,27.69955,27.88538,28.34017,27.73765,28.2667,27.30353,27.94037,27.74719,27.53403,27.70595,27.65533
ENSSSCG00000015731,28.81387,28.46578,28.89716,28.7749,28.57348,28.83631,28.99398,28.56405,28.76975,28.43423,28.84626,28.72772,28.55602,28.85677,28.55768,28.49897,28.79926,28.93951,28.77789,28.34759,28.46201,28.91068,28.47182,28.76406,28.7146,28.62762,28.51583,28.4464,28.48237,28.31072,28.54519,28.76324,28.37238,28.56633,28.5765,28.52965
ENSSSCG00000015733,25.43381,26.03645,25.48913,25.05595,24.41895,25.02827,25.98304,24.2846,25.27402,25.12329,25.28835,24.8918,26.06592,25.35706,25.13023,25.23503,25.2776,25.3633,25.87667,24.789,25.30207,25.34022,25.91536,24.37661,25.12884,24.57616,25.55519,24.52963,25.01518,25.66713,26.2416,25.13017,25.43899,25.30603,25.60847,25.11073
ENSSSCG00000015735,24.70658,25.63278,25.06118,24.53032,25.44306,25.2767,25.24262,25.90475,25.05622,24.9768,25.74192,25.7902,25.08157,24.20218,24.33052,25.23503,24.73145,25.24581,25.58967,25.44335,25.471,25.97116,25.31573,25.2246,24.83295,25.5414,24.98738,24.61622,25.01518,25.69397,24.745,24.71845,25.60035,25.64707,25.12578,25.41922
ENSSSCG00000015737,25.44838,25.83751,25.23685,26.09399,26.28751,26.12651,26.1943,25.92774,25.89229,26.0982,25.85791,24.93724,25.99054,26.31766,25.95068,26.07328,25.98274,25.96164,25.96446,26.35714,25.66464,25.90582,25.96135,25.91558,25.8388,26.25852,26.1005,25.2426,25.43821,25.83329,26.05833,25.80201,25.60035,25.32341,25.50942,26.10595
ENSSSCG00000015738,24.11554,24.43179,23.82488,23.15181,23.87395,23.23536,23.78965,25.16391,23.10869,22.46694,22.74861,24.11584,24.56255,23.75472,22.38299,24.2781,23.33754,23.23704,24.95913,23.7764,24.16098,26.21544,23.89773,23.63964,21.79732,24.57616,23.68072,23.65764,23.55308,23.81507,24.46183,23.15972,24.06048,24.53962,24.33032,24.02208
ENSSSCG00000015739,24.49826,24.7744,24.24601,23.15181,23.49781,23.69174,23.64027,25.16391,23.18886,23.07266,22.94792,23.85675,24.56255,24.12311,22.84866,24.49806,24.0198,23.71238,24.42147,24.2103,24.65766,26.10333,24.23378,23.84986,22.53429,25.10032,23.62919,23.28727,24.24215,24.2362,24.23653,23.50485,23.65282,24.65395,23.9959,24.50169
ENSSSCG00000015742,22.45561,21.53232,23.3685,23.38008,23.72458,24.03792,23.64027,22.69963,24.08793,23.07266,23.72165,23.41787,23.00703,23.33091,23.60538,22.62359,23.33754,23.76213,23.30858,22.6984,23.18061,23.01829,23.58171,22.35953,23.3167,24.36971,23.77857,22.45328,23.55308,23.21782,22.94477,23.78315,23.39566,23.36597,22.93177,22.51619
ENSSSCG00000015743,25.44838,26.0655,26.58248,26.32173,26.54684,26.71298,26.01373,25.88138,26.78998,26.88882,26.64836,25.87438,25.911,25.9449,26.65956,26.02352,26.85085,26.24143,26.26169,25.88015,26.46701,25.9497,25.79355,26.3379,26.29558,26.18835,25.36353,25.4611,25.875,26.39595,25.91333,26.66107,25.66016,26.08437,25.72658,26.16235
ENSSSCG00000015753,26.83135,26.78898,25.78144,26.53428,26.12809,26.85076,26.66305,26.75532,26.19372,26.75395,26.7718,26.95668,27.09449,26.31766,26.90655,27.36656,26.61518,26.70285,26.86816,26.74117,26.68196,25.78988,27.13942,26.95306,27.4922,26.98862,26.53783,26.28287,26.55675,27.18745,26.53387,26.86614,27.25486,26.2018,26.62546,27.20995
ENSSSCG00000015754,25.83966,25.76852,25.14191,25.09934,25.42703,25.37134,25.05859,25.71953,24.89827,25.18178,25.09176,26.18811,26.00155,25.56582,25.92731,25.84025,25.22416,25.47194,25.67022,25.4904,25.96551,25.76553,25.26162,25.38507,26.21686,25.97566,26.06215,26.27402,25.71315,25.80894,25.36291,25.31658,25.31423,25.80389,25.77612,25.80897
ENSSSCG00000015755,26.5633,27.03401,26.53842,26.60372,26.13797,26.3903,26.6304,26.7871,26.45918,26.71487,26.03265,27.06812,27.04212,26.6136,26.71519,26.9267,26.86838,26.87667,26.93488,26.47878,26.40161,26.2597,26.91828,26.67802,26.89325,26.60675,26.87297,26.72088,26.82406,26.88371,26.62206,26.66107,26.69275,26.65051,26.74224,26.96244
ENSSSCG00000015766,26.84793,25.23276,26.35586,25.62985,25.52065,25.02827,25.18983,25.06369,25.13928,26.0982,26.02163,25.44171,24.53249,23.80625,25.2853,25.04862,24.59777,26.06436,25.36613,25.23813,25.88405,25.77775,24.68124,26.15209,24.73592,24.33765,23.95635,26.66104,26.458,24.92111,24.49618,26.46201,25.11493,26.22048,26.01149,25.69888
